"Gene_Name"	"MutRat_Raw"
"FLT3"	1.16279069767442
"FLT4"	2.32558139534884
"FMN1"	2.32558139534884
"FMNL2"	1.16279069767442
"FMO1"	1.16279069767442
"FN1"	1.16279069767442
"FNBP4"	0
"FNIP1"	1.16279069767442
"FOXC2"	1.16279069767442
"FOXD2"	0
"FOXG1"	0
"FOXL1"	0
"FOXN3"	0
"FOXO4"	1.16279069767442
"FPGS"	1.16279069767442
"FPR1"	0
"FRAS1"	3.48837209302326
"FREM1"	1.16279069767442
"FREM2"	1.16279069767442
"FRMD4B"	1.16279069767442
"FRMD6"	1.16279069767442
"FRMD7"	0
"FRMD8"	2.32558139534884
"FRMPD2"	0
"FRMPD3"	1.16279069767442
"FRMPD4"	2.32558139534884
"FSTL5"	2.32558139534884
"FTO"	1.16279069767442
"FUCA1"	1.16279069767442
"FUT3"	2.32558139534884
"FUT6"	1.16279069767442
"FUT9"	0
"FXR1"	2.32558139534884
"FXR2"	1.16279069767442
"FZR1"	1.16279069767442
"G6PC3"	1.16279069767442
"G6PD"	1.16279069767442
"GABBR2"	0
"GABRA1"	1.16279069767442
"GABRA6"	0
"GABRB1"	1.16279069767442
"GABRB2"	1.16279069767442
"GABRE"	0
"GABRR2"	1.16279069767442
"GADD45G"	1.16279069767442
"GAL3ST2"	1.16279069767442
"GAL3ST3"	0
"GALK2"	1.16279069767442
"GALNT12"	1.16279069767442
"GALNT2"	0
"GALNT4"	1.16279069767442
"GALNT5"	1.16279069767442
"GALNTL6"	1.16279069767442
"GARS1"	1.16279069767442
"GAS2L2"	1.16279069767442
"GAS2L3"	2.32558139534884
"GAS6"	1.16279069767442
"GATA1"	1.16279069767442
"GATA4"	1.16279069767442
"GATA5"	1.16279069767442
"GBE1"	0
"GBGT1"	0
"GBP2"	1.16279069767442
"GCM1"	1.16279069767442
"GCN1"	2.32558139534884
"GCNT1"	0
"GCNT2"	0
"GCNT4"	0
"GDAP1L1"	0
"GDF10"	0
"GET4"	1.16279069767442
"GFAP"	1.16279069767442
"GFRA1"	1.16279069767442
"GHDC"	0
"GIPC1"	1.16279069767442
"GIPC3"	0
"GIPR"	1.16279069767442
"GJB4"	0
"GK2"	1.16279069767442
"GLB1L2"	2.32558139534884
"GLE1"	1.16279069767442
"GLG1"	0
"GLI2"	1.16279069767442
"GLMN"	1.16279069767442
"GLRA1"	1.16279069767442
"GLRA2"	0
"GLRA4"	0
"GLRB"	1.16279069767442
"GLRX3"	1.16279069767442
"GLT6D1"	1.16279069767442
"GLUD2"	0
"GMCL1"	0
"GMEB1"	1.16279069767442
"GMFB"	0
"GMPS"	1.16279069767442
"GNAL"	1.16279069767442
"GNAS"	1.16279069767442
"GNB1"	0
"GNE"	1.16279069767442
"GNPDA1"	1.16279069767442
"GNS"	1.16279069767442
"GOLGA1"	1.16279069767442
"GOLGA3"	1.16279069767442
"GOLGA4"	4.65116279069767
"GOLGA6D"	1.16279069767442
"GOSR2"	1.16279069767442
"GOT2"	1.16279069767442
"GP2"	0
"GPA33"	1.16279069767442
"GPALPP1"	0
"GPAM"	2.32558139534884
"GPANK1"	2.32558139534884
"GPAT2"	1.16279069767442
"GPATCH8"	1.16279069767442
"GPC4"	0
"GPHN"	0
"GPNMB"	1.16279069767442
"ADGRG4"	1.16279069767442
"ADGRF3"	1.16279069767442
"ADGRA2"	1.16279069767442
"ADGRA3"	1.16279069767442
"ADGRD1"	1.16279069767442
"GPR137"	2.32558139534884
"GPR141"	1.16279069767442
"GPR142"	1.16279069767442
"GPR161"	0
"GPR173"	1.16279069767442
"GPR174"	1.16279069767442
"GPR50"	1.16279069767442
"GPR68"	1.16279069767442
"GPR82"	2.32558139534884
"ADGRV1"	1.16279069767442
"GPRASP2"	1.16279069767442
"GPRC5A"	0
"GPRIN1"	1.16279069767442
"GPT"	1.16279069767442
"GREB1L"	1.16279069767442
"GREM1"	0
"GRHL1"	0
"GRID1"	0
"GRID2"	0
"GRIK1"	1.16279069767442
"GRIK2"	0
"GRIN1"	1.16279069767442
"GRIN2B"	2.32558139534884
"GRIN2D"	1.16279069767442
"GRIN3A"	1.16279069767442
"GRM1"	1.16279069767442
"GRM6"	0
"GSC"	0
"GSTCD"	1.16279069767442
"GSTK1"	0
"GSX1"	0
"GTDC1"	1.16279069767442
"GTF2A1L"	0
"GTF2IRD1"	1.16279069767442
"GTF3C1"	2.32558139534884
"GTF3C2"	1.16279069767442
"GTPBP10"	1.16279069767442
"GTSF1"	1.16279069767442
"GUCY1A1"	1.16279069767442
"H2AJ"	0
"H3-3A"	1.16279069767442
"HACE1"	1.16279069767442
"HADHA"	1.16279069767442
"HADHB"	1.16279069767442
"HAGH"	1.16279069767442
"HAO2"	0
"HAP1"	0
"HAPLN1"	1.16279069767442
"HARS2"	0
"HAUS7"	0
"HCAR1"	1.16279069767442
"HCFC1"	1.16279069767442
"HDAC1"	1.16279069767442
"HDAC2"	0
"HDAC5"	0
"HDAC6"	1.16279069767442
"HDAC7"	1.16279069767442
"HDAC9"	0
"PUDP"	1.16279069767442
"HDHD3"	1.16279069767442
"DNAAF5"	0
"HEATR4"	0
"HEATR6"	0
"HEBP2"	1.16279069767442
"HECA"	1.16279069767442
"HECTD1"	2.32558139534884
"HECTD4"	0
"HECW1"	1.16279069767442
"HERC2"	0
"HERC6"	1.16279069767442
"HEXIM1"	0
"HFM1"	1.16279069767442
"HHIPL2"	1.16279069767442
"HHLA1"	0
"H1-1"	1.16279069767442
"H1-4"	2.32558139534884
"H2AC6"	1.16279069767442
"H2AC11"	1.16279069767442
"H2AC17"	0
"H2BC15"	0
"H3C2"	1.16279069767442
"H3C6"	1.16279069767442
"H3C10"	1.16279069767442
"H4C2"	1.16279069767442
"H4C5"	1.16279069767442
"HIVEP1"	1.16279069767442
"HIVEP2"	1.16279069767442
"HIVEP3"	1.16279069767442
"HK2"	2.32558139534884
"HK3"	0
"HKDC1"	1.16279069767442
"HLA-DOB"	0
"HLA-G"	1.16279069767442
"HLTF"	2.32558139534884
"HMCN1"	5.81395348837209
"HMGCR"	1.16279069767442
"HMGCS2"	1.16279069767442
"HMGN4"	0
"HMMR"	1.16279069767442
"HNF4A"	1.16279069767442
"HNRNPA0"	0
"HNRNPA1"	1.16279069767442
"HNRNPF"	2.32558139534884
"HNRNPH2"	1.16279069767442
"HNRNPLL"	1.16279069767442
"HOMER1"	1.16279069767442
"HOMER2"	1.16279069767442
"HOXA2"	0
"HOXA9"	1.16279069767442
"HOXB13"	1.16279069767442
"HOXC4"	1.16279069767442
"HOXD4"	0
"HPCAL4"	1.16279069767442
"HPN"	0
"HPR"	1.16279069767442
"HPS5"	0
"HRG"	2.32558139534884
"HS3ST2"	1.16279069767442
"HS6ST2"	1.16279069767442
"HSD11B1"	1.16279069767442
"HSDL1"	0
"HSF1"	1.16279069767442
"HSP90AB1"	0
"HSPA13"	1.16279069767442
"HSPA14"	1.16279069767442
"HSPA1A"	0
"HSPA2"	1.16279069767442
"HSPA4"	1.16279069767442
"HSPA4L"	0
"HSPG2"	2.32558139534884
"HTR3D"	1.16279069767442
"HTR5A-AS1"	1.16279069767442
"HTRA3"	0
"HUNK"	1.16279069767442
"HUWE1"	3.48837209302326
"HYAL4"	1.16279069767442
"HYDIN"	1.16279069767442
"IAPP"	1.16279069767442
"IARS1"	1.16279069767442
"IBTK"	1.16279069767442
"ICAM1"	0
"CILK1"	1.16279069767442
"IDI1"	1.16279069767442
"IDO2"	0
"IFI16"	1.16279069767442
"IFI27L2"	1.16279069767442
"IFI44L"	1.16279069767442
"IFIT1B"	1.16279069767442
"IFNA8"	1.16279069767442
"IFT140"	1.16279069767442
"IFT43"	1.16279069767442
"IFT52"	1.16279069767442
"IGDCC3"	0
"IGDCC4"	0
"IGF2R"	1.16279069767442
"IGFL1"	1.16279069767442
"IGFN1"	1.16279069767442
"IGHA1"	1.16279069767442
"IGHG4"	1.16279069767442
"IGHV1-69"	1.16279069767442
"IGHV1OR21-1"	1.16279069767442
"IGHV3-23"	0
"IGHV3-33"	1.16279069767442
"IGHV3-43"	1.16279069767442
"IGKV5-2"	1.16279069767442
"IGLC3"	1.16279069767442
"IGLV2-8"	0
"IGLV4-69"	1.16279069767442
"IGSF10"	1.16279069767442
"IGSF21"	1.16279069767442
"IGSF3"	2.32558139534884
"IGSF6"	1.16279069767442
"IGSF9B"	1.16279069767442
"IL12B"	0
"IL13RA1"	1.16279069767442
"IL17A"	0
"IL18R1"	1.16279069767442
"IL1RAP"	0
"IL1RAPL2"	1.16279069767442
"IL1RN"	1.16279069767442
"IL2"	0
"IL20RB"	1.16279069767442
"IL27RA"	1.16279069767442
"IL3"	0
"IL5RA"	0
"ILDR1"	1.16279069767442
"ILKAP"	1.16279069767442
"ILVBL"	0
"IMPACT"	1.16279069767442
"INO80E"	0
"INPP4B"	0
"INPP5E"	0
"INSC"	0
"INTS3"	1.16279069767442
"INTS9"	0
"INTU"	1.16279069767442
"INVS"	1.16279069767442
"IP6K2"	1.16279069767442
"IPO11"	1.16279069767442
"IPO5"	0
"IPO8"	1.16279069767442
"IQCF6"	1.16279069767442
"IQGAP3"	1.16279069767442
"IQSEC1"	1.16279069767442
"IQSEC2"	1.16279069767442
"IQUB"	1.16279069767442
"IRF2"	2.32558139534884
"IRF3"	1.16279069767442
"IRF9"	1.16279069767442
"IRGM"	0
"IRS4"	0
"IRX4"	2.32558139534884
"ISL1"	1.16279069767442
"ISLR"	1.16279069767442
"ISM1"	0
"ISM2"	1.16279069767442
"ITCH"	1.16279069767442
"ITGA4"	0
"ITGAL"	1.16279069767442
"ITGAV"	0
"ITIH1"	3.48837209302326
"ITIH5"	1.16279069767442
"ITLN1"	1.16279069767442
"ITLN2"	1.16279069767442
"ITM2A"	1.16279069767442
"ITPR1"	2.32558139534884
"ITPR2"	2.32558139534884
"ITPR3"	1.16279069767442
"ITSN2"	1.16279069767442
"IWS1"	1.16279069767442
"IZUMO1"	0
"IZUMO2"	1.16279069767442
"JAG2"	1.16279069767442
"JAK1"	1.16279069767442
"JAK3"	1.16279069767442
"JAKMIP1"	1.16279069767442
"JAKMIP3"	1.16279069767442
"JARID2"	1.16279069767442
"JAZF1"	0
"JMJD1C"	1.16279069767442
"KAAG1"	0
"KANK2"	0
"KANK4"	0
"KANSL1"	1.16279069767442
"KANSL2"	0
"KARS1"	1.16279069767442
"KATNB1"	1.16279069767442
"KCNA1"	0
"KCNA5"	0
"KCNA6"	1.16279069767442
"KCNA7"	0
"KCNC4"	1.16279069767442
"KCND2"	1.16279069767442
"KCND3"	1.16279069767442
"KCNE4"	0
"KCNG4"	1.16279069767442
"KCNH1"	0
"KCNH2"	0
"KCNH4"	0
"KCNH7"	1.16279069767442
"KCNH8"	1.16279069767442
"KCNJ12"	0
"KCNJ14"	0
"KCNJ2"	0
"KCNK10"	1.16279069767442
"KCNK9"	1.16279069767442
"KCNQ3"	1.16279069767442
"KCNQ4"	1.16279069767442
"KCNS1"	1.16279069767442
"KCNT1"	1.16279069767442
"KCNT2"	0
"KCTD16"	1.16279069767442
"KCTD19"	1.16279069767442
"KCTD3"	0
"KCTD9"	0
"KDM2B"	1.16279069767442
"KDM4A"	0
"KDM4B"	0
"KEAP1"	2.32558139534884
"KEL"	1.16279069767442
"KHDC1L"	2.32558139534884
"TMEM94"	1.16279069767442
"KIAA0319"	1.16279069767442
"ECPAS"	1.16279069767442
"MARF1"	0
"KIAA0753"	1.16279069767442
"CEP162"	1.16279069767442
"PHF24"	1.16279069767442
"KIAA1109"	1.16279069767442
"KIAA1143"	1.16279069767442
"KIAA1191"	1.16279069767442
"CEMIP"	0
"KIAA1210"	1.16279069767442
"CRACD"	1.16279069767442
"KIAA1217"	1.16279069767442
"ARFGEF3"	1.16279069767442
"KIFBP"	1.16279069767442
"CCDC191"	1.16279069767442
"JCAD"	0
"FAM234B"	0
"KIAA1522"	1.16279069767442
"KIAA1549"	1.16279069767442
"RESF1"	0
"LNPK"	1.16279069767442
"KIAA1755"	1.16279069767442
"KIAA1958"	0
"KIAA2026"	0
"KIF13B"	1.16279069767442
"KIF16B"	0
"KIF17"	0
"KIF18B"	0
"KIF1A"	1.16279069767442
"KIF20A"	0
"KIF23"	1.16279069767442
"KIF25"	1.16279069767442
"KIF27"	1.16279069767442
"KIF2C"	1.16279069767442
"KIF3A"	1.16279069767442
"KIF5A"	3.48837209302326
"KIF7"	1.16279069767442
"KIR2DL1"	1.16279069767442
"KIR3DX1"	0
"KIRREL1"	2.32558139534884
"KLF5"	1.16279069767442
"KLHDC4"	1.16279069767442
"KLHDC8B"	1.16279069767442
"KLHDC9"	1.16279069767442
"KLHL15"	1.16279069767442
"KLHL24"	1.16279069767442
"KLHL28"	1.16279069767442
"KLHL3"	1.16279069767442
"KLHL30"	0
"KLHL31"	0
"KLHL42"	1.16279069767442
"KLHL6"	1.16279069767442
"KLHL7"	0
"KLK11"	1.16279069767442
"KLK12"	0
"KLRB1"	1.16279069767442
"KLRC2"	0
"KLRG2"	0
"KMT2A"	4.65116279069767
"KMT2B"	1.16279069767442
"KMT2C"	1.16279069767442
"KMT2D"	1.16279069767442
"KRBA1"	1.16279069767442
"KRCC1"	1.16279069767442
"KRT12"	2.32558139534884
"KRT17"	1.16279069767442
"KRT32"	1.16279069767442
"KRT33A"	1.16279069767442
"KRT6A"	1.16279069767442
"KRT7"	0
"KRT72"	1.16279069767442
"KRT75"	0
"KRT77"	1.16279069767442
"KRT78"	1.16279069767442
"KRT85"	0
"KRTAP10-9"	1.16279069767442
"KRTAP11-1"	1.16279069767442
"KRTAP13-1"	1.16279069767442
"KRTAP25-1"	1.16279069767442
"KRTAP4-6"	1.16279069767442
"L1CAM"	1.16279069767442
"L3MBTL1"	1.16279069767442
"LAMA1"	3.48837209302326
"LAMA2"	2.32558139534884
"LAMA3"	1.16279069767442
"LAMA4"	1.16279069767442
"LAMA5"	0
"LAMC3"	1.16279069767442
"LARP4"	1.16279069767442
"LASP1"	1.16279069767442
"LAT2"	1.16279069767442
"LBR"	1.16279069767442
"LCE1F"	1.16279069767442
"LCE2A"	0
"LCLAT1"	0
"LCT"	1.16279069767442
"LDLR"	0
"LDLRAD2"	1.16279069767442
"RTL6"	1.16279069767442
"LEMD2"	0
"LETM1"	1.16279069767442
"LETMD1"	2.32558139534884
"LGALS12"	1.16279069767442
"LGALS3"	1.16279069767442
"LGALS8"	1.16279069767442
"LGI1"	1.16279069767442
"LHFPL4"	1.16279069767442
"LHFPL5"	1.16279069767442
"LHX8"	0
"LIG4"	1.16279069767442
"LILRA1"	1.16279069767442
"LILRA4"	0
"LILRB1"	1.16279069767442
"LIME1"	1.16279069767442
"LIN28B"	0
"LINC00173"	0
"LINGO3"	1.16279069767442
"LIPE"	1.16279069767442
"LIPN"	1.16279069767442
"LMNB1"	1.16279069767442
"LMNB2"	1.16279069767442
"LMTK2"	0
"LNX1"	1.16279069767442
"LONP1"	1.16279069767442
"LONRF3"	1.16279069767442
"LOXHD1"	1.16279069767442
"LPA"	0
"LPAL2"	0
"LPAR1"	0
"LPCAT4"	1.16279069767442
"ADGRL2"	0
"ADGRL3"	1.16279069767442
"PLPPR3"	0
"LPXN"	0
"LRFN5"	1.16279069767442
"LRIG3"	1.16279069767442
"LRP1"	3.48837209302326
"LRP10"	0
"LRP1B"	1.16279069767442
"LRRC10B"	0
"LRRC14"	0
"LRRC14B"	1.16279069767442
"CARMIL3"	1.16279069767442
"LRRC31"	1.16279069767442
"LRRC32"	0
"LRRC36"	1.16279069767442
"LRRC43"	1.16279069767442
"LRRC4B"	1.16279069767442
"LRRC61"	1.16279069767442
"LRRC63"	0
"LRRC7"	1.16279069767442
"LRRD1"	2.32558139534884
"LRRIQ1"	1.16279069767442
"LRRK1"	1.16279069767442
"LRRN1"	1.16279069767442
"LRRN3"	1.16279069767442
"LRRTM4"	1.16279069767442
"LSM1"	1.16279069767442
"LSM3"	1.16279069767442
"LSM5"	0
"NAA38"	0
"LTBP1"	1.16279069767442
"LTBP3"	1.16279069767442
"LY75-CD302"	1.16279069767442
"LYG2"	1.16279069767442
"LYPD3"	0
"LYPD5"	1.16279069767442
"LYZL1"	2.32558139534884
"LZTFL1"	1.16279069767442
"LZTS2"	1.16279069767442
"M6PR"	0
"CFAP91"	1.16279069767442
"MACF1"	3.48837209302326
"MAEA"	1.16279069767442
"MAG"	0
"MAGEB4"	1.16279069767442
"MAGEB6"	1.16279069767442
"MAGEC1"	1.16279069767442
"MAGED1"	1.16279069767442
"MAGEE2"	1.16279069767442
"MAGEL2"	1.16279069767442
"MAGIX"	1.16279069767442
"MAGOHB"	0
"MALL"	1.16279069767442
"MAML1"	0
"MAMLD1"	2.32558139534884
"MAN1B1"	0
"MAN2A1"	1.16279069767442
"MAN2A2"	0
"MANBA"	1.16279069767442
"MANBAL"	0
"MANEAL"	1.16279069767442
"MAP1B"	1.16279069767442
"MAP2"	1.16279069767442
"MAP3K1"	1.16279069767442
"MAP3K14-AS1"	0
"MAP3K15"	0
"MAP3K19"	1.16279069767442
"MAP7D2"	1.16279069767442
"MAP7D3"	2.32558139534884
"MAPK7"	0
"MARCH10"	1.16279069767442
"MARCH4"	1.16279069767442
"MARS1"	1.16279069767442
"MARVELD3"	0
"MAST4"	2.32558139534884
"MATK"	1.16279069767442
"MBOAT4"	1.16279069767442
"MC1R"	1.16279069767442
"MCC"	2.32558139534884
"MCCC1"	1.16279069767442
"MCF2L2"	1.16279069767442
"MCHR1"	1.16279069767442
"MCM7"	0
"MCM8"	1.16279069767442
"MCM9"	1.16279069767442
"MCOLN1"	0
"MCRS1"	0
"MDGA2"	1.16279069767442
"MDM2"	2.32558139534884
"ME2"	1.16279069767442
"MEAF6"	1.16279069767442
"MECP2"	1.16279069767442
"MED12L"	1.16279069767442
"MED23"	1.16279069767442
"MED25"	1.16279069767442
"MEFV"	1.16279069767442
"MEGF8"	0
"MEN1"	4.65116279069767
"MEPE"	1.16279069767442
"MESD"	1.16279069767442
"METRNL"	0
"METTL14"	1.16279069767442
"METTL18"	0
"METTL7B"	1.16279069767442
"MFAP3"	0
"MFF"	0
"MFSD12"	0
"MFSD6"	1.16279069767442
"MFSD6L"	1.16279069767442
"MGA"	1.16279069767442
"MGAT4C"	1.16279069767442
"MGMT"	1.16279069767442
"MGRN1"	0
"MGST1"	1.16279069767442
"MIA3"	1.16279069767442
"MICA"	0
"MICAL3"	1.16279069767442
"MICALCL"	1.16279069767442
"MICALL1"	1.16279069767442
"MICU1"	1.16279069767442
"MID1IP1"	0
"MIEF2"	1.16279069767442
"MIER3"	1.16279069767442
"MIF"	0
"MINK1"	1.16279069767442
"MIPEP"	1.16279069767442
"MIPOL1"	0
"MIR298"	0
"MIR512-2"	0
"MIR520C"	0
"MIR520F"	0
"MIR542"	0
"MKI67"	1.16279069767442
"MKLN1"	0
"MLH1"	1.16279069767442
"MLIP"	1.16279069767442
"MLLT10"	0
"MAP3K20"	0
"MME"	2.32558139534884
"MMP19"	1.16279069767442
"MMP8"	0
"MMRN1"	0
"MN1"	1.16279069767442
"MOCS1"	0
"MON2"	1.16279069767442
"MORN5"	1.16279069767442
"MOSPD3"	0
"MPDZ"	1.16279069767442
"MPHOSPH9"	1.16279069767442
"MPI"	0
"MPP3"	1.16279069767442
"MPPED2"	0
"MPV17"	1.16279069767442
"MRC1"	1.16279069767442
"MRE11"	1.16279069767442
"MRGPRE"	0
"MRGPRX4"	2.32558139534884
"MRI1"	0
"MROH1"	1.16279069767442
"MROH2B"	1.16279069767442
"MROH5"	1.16279069767442
"MROH9"	1.16279069767442
"MRPL32"	0
"MRPL37"	0
"MRPS9"	1.16279069767442
"MSH6"	1.16279069767442
"MSL1"	0
"MSLN"	0
"MSR1"	1.16279069767442
"MTHFD1L"	1.16279069767442
"MTHFD2L"	1.16279069767442
"MTR"	1.16279069767442
"MTTP"	0
"MTUS2"	1.16279069767442
"MUC13"	1.16279069767442
"MUC16"	10.4651162790698
"MUC17"	1.16279069767442
"MUC19"	0
"MUC4"	3.48837209302326
"MUC6"	1.16279069767442
"MUC7"	1.16279069767442
"MUL1"	1.16279069767442
"CAVIN4"	1.16279069767442
"MMUT"	1.16279069767442
"MX2"	0
"MXRA5"	3.48837209302326
"MYADML2"	0
"MYBL1"	1.16279069767442
"MYBPC1"	0
"MYCBP2"	1.16279069767442
"MYH11"	1.16279069767442
"MYH15"	1.16279069767442
"MYH2"	1.16279069767442
"MYH8"	1.16279069767442
"MYLK"	2.32558139534884
"MYLK2"	1.16279069767442
"MYO10"	1.16279069767442
"MYO15A"	1.16279069767442
"MYO18A"	1.16279069767442
"MYO19"	1.16279069767442
"MYO1F"	2.32558139534884
"MYO1G"	1.16279069767442
"MYO5A"	1.16279069767442
"MYO7B"	1.16279069767442
"MYO9B"	1.16279069767442
"MYOCD"	1.16279069767442
"MYOF"	1.16279069767442
"MYOM1"	0
"MYOM2"	1.16279069767442
"MYOM3"	0
"MYT1"	0
"MYT1L"	1.16279069767442
"NAALADL2"	1.16279069767442
"NAB2"	1.16279069767442
"NABP2"	1.16279069767442
"NACC1"	1.16279069767442
"NAPSA"	0
"ICE2"	1.16279069767442
"NAV3"	1.16279069767442
"NBAS"	1.16279069767442
"NBPF22P"	0
"NBPF9"	1.16279069767442
"NCAM1"	0
"NCBP2"	0
"NCK2"	1.16279069767442
"NCKAP5"	0
"NCOA1"	1.16279069767442
"NCOA6"	1.16279069767442
"NCOR2"	1.16279069767442
"NDRG2"	1.16279069767442
"NDUFA1"	0
"NDUFAF1"	0
"NDUFAF2"	0
"NDUFB8"	1.16279069767442
"NEB"	1.16279069767442
"NECAP1"	1.16279069767442
"NEDD4L"	1.16279069767442
"NEDD9"	0
"NEIL3"	0
"NEK2"	1.16279069767442
"NEK8"	0
"NELFA"	1.16279069767442
"NELFCD"	0
"NELFE"	1.16279069767442
"NELL1"	1.16279069767442
"NES"	1.16279069767442
"NETO1"	1.16279069767442
"NEURL1"	0
"NEUROD4"	0
"NF1"	3.48837209302326
"NF2"	0
"NFE2"	2.32558139534884
"NFIA"	0
"NFKBID"	1.16279069767442
"NFYA"	1.16279069767442
"NGFR"	1.16279069767442
"BEX3"	0
"NHLH2"	0
"NHP2"	0
"NID2"	1.16279069767442
"NIFK"	1.16279069767442
"NIPAL3"	0
"NIPAL4"	2.32558139534884
"NIPSNAP1"	0
"NKAPL"	1.16279069767442
"NLGN1"	2.32558139534884
"NLGN4X"	2.32558139534884
"NLN"	2.32558139534884
"NLRP10"	0
"NLRP11"	1.16279069767442
"NLRP12"	1.16279069767442
"NLRP3"	2.32558139534884
"NLRP4"	1.16279069767442
"NLRP5"	1.16279069767442
"NLRP8"	0
"NLRP9"	1.16279069767442
"NME7"	0
"NMUR1"	0
"NOC4L"	0
"NOL11"	1.16279069767442
"NOMO1"	1.16279069767442
"NOP2"	0
"NOP56"	1.16279069767442
"NOS1"	1.16279069767442
"NOS2"	1.16279069767442
"NOS3"	3.48837209302326
"NOTCH4"	2.32558139534884
"CCN3"	0
"NOVA1"	1.16279069767442
"NPAP1"	2.32558139534884
"NPAS3"	0
"NPC1L1"	1.16279069767442
"NPFFR2"	1.16279069767442
"NPHP1"	0
"NPHS1"	0
"NPIPB5"	1.16279069767442
"NPSR1"	1.16279069767442
"NPTX2"	1.16279069767442
"NPY2R"	0
"NPY4R"	1.16279069767442
"NR1H2"	1.16279069767442
"NR1H3"	0
"NR2C2AP"	1.16279069767442
"NR4A1"	1.16279069767442
"NR4A2"	1.16279069767442
"NR5A1"	1.16279069767442
"NR5A2"	1.16279069767442
"NRAP"	1.16279069767442
"NRAS"	1.16279069767442
"NRG3"	1.16279069767442
"NRIP2"	1.16279069767442
"NRIP3"	1.16279069767442
"NRK"	1.16279069767442
"NRROS"	0
"NRXN2"	1.16279069767442
"NRXN3"	0
"NSD1"	2.32558139534884
"NSDHL"	1.16279069767442
"NSUN7"	1.16279069767442
"NTF3"	1.16279069767442
"NTMT1"	0
"NTN1"	1.16279069767442
"NTN3"	1.16279069767442
"NTN4"	1.16279069767442
"NTNG1"	1.16279069767442
"NTRK2"	1.16279069767442
"NTRK3"	1.16279069767442
"NUAK2"	1.16279069767442
"NUBP1"	0
"NUDT10"	0
"NUDT22"	0
"NUDT4"	1.16279069767442
"NUDT9"	2.32558139534884
"NUFIP1"	1.16279069767442
"NUFIP2"	1.16279069767442
"NUMB"	0
"NUMBL"	0
"NUP155"	1.16279069767442
"NUP205"	0
"NUP210"	1.16279069767442
"NUTM1"	0
"NWD1"	2.32558139534884
"NXF4"	0
"NXPE3"	1.16279069767442
"NYNRIN"	1.16279069767442
"NYX"	0
"OBSCN"	3.48837209302326
"OCRL"	1.16279069767442
"ODAM"	1.16279069767442
"ODF3B"	1.16279069767442
"OGDH"	0
"OGG1"	1.16279069767442
"OIT3"	1.16279069767442
"OLAH"	1.16279069767442
"OLFM4"	0
"OLFML2B"	1.16279069767442
"OLIG2"	1.16279069767442
"OMA1"	0
"OMG"	1.16279069767442
"OOSP2"	0
"OPA1"	1.16279069767442
"OPRL1"	1.16279069767442
"OPTN"	1.16279069767442
"OR10A4"	1.16279069767442
"OR10A7"	0
"OR10H1"	1.16279069767442
"OR10H2"	0
"OR10H5"	1.16279069767442
"OR10J1"	1.16279069767442
"OR10S1"	1.16279069767442
"OR11H1"	1.16279069767442
"OR11H12"	0
"OR13C3"	1.16279069767442
"OR13C8"	0
"OR14C36"	1.16279069767442
"OR14I1"	0
"OR1A2"	0
"OR1D5"	0
"OR1K1"	1.16279069767442
"OR1S2"	1.16279069767442
"OR2A14"	0
"OR2AT4"	1.16279069767442
"OR2B6"	1.16279069767442
"OR2C3"	1.16279069767442
"OR2G3"	1.16279069767442
"OR2G6"	1.16279069767442
"OR2M2"	1.16279069767442
"OR2S2"	1.16279069767442
"OR2T2"	1.16279069767442
"OR2T33"	1.16279069767442
"OR2Y1"	2.32558139534884
"OR3A1"	0
"OR4C11"	1.16279069767442
"OR4K5"	1.16279069767442
"OR4N2"	1.16279069767442
"OR51A4"	1.16279069767442
"OR51D1"	1.16279069767442
"OR52D1"	1.16279069767442
"OR52E2"	1.16279069767442
"OR52I2"	1.16279069767442
"OR52M1"	1.16279069767442
"OR52N1"	0
"OR56A3"	0
"OR56A4"	1.16279069767442
"OR5AR1"	1.16279069767442
"OR5D13"	1.16279069767442
"OR5D18"	1.16279069767442
"OR5H2"	1.16279069767442
"OR5J2"	0
"OR5K3"	1.16279069767442
"OR5L1"	0
"OR5L2"	0
"OR5M1"	1.16279069767442
"OR5M11"	1.16279069767442
"OR6C1"	1.16279069767442
"OR6C2"	2.32558139534884
"OR6K6"	1.16279069767442
"OR7A10"	1.16279069767442
"OR7E24"	1.16279069767442
"OR8A1"	1.16279069767442
"OR9Q1"	0
"OR9Q2"	1.16279069767442
"ORMDL1"	1.16279069767442
"OSBP2"	1.16279069767442
"OSBPL6"	0
"OSMR"	1.16279069767442
"OSR2"	1.16279069767442
"OSTF1"	1.16279069767442
"OTOF"	1.16279069767442
"OTP"	1.16279069767442
"OTUB2"	1.16279069767442
"OTUD1"	0
"OTX2"	1.16279069767442
"OVCH1"	1.16279069767442
"P2RY10"	0
"PA2G4"	1.16279069767442
"PABPC1L"	0
"PABPC4L"	0
"PACRGL"	0
"PACSIN2"	1.16279069767442
"PADI2"	1.16279069767442
"PAEP"	0
"PAGE3"	0
"PAK3"	2.32558139534884
"PAK5"	1.16279069767442
"PALM2AKAP2"	1.16279069767442
"PAN2"	1.16279069767442
"PANK2"	1.16279069767442
"PANK3"	0
"TENT4A"	0
"PAPOLA"	1.16279069767442
"PAPPA"	2.32558139534884
"PAPPA2"	3.48837209302326
"PAPSS2"	1.16279069767442
"PAQR4"	0
"PAQR8"	1.16279069767442
"PARD3"	1.16279069767442
